company_id,name,company_size,state,country,city,url
1792,Stanford University,7.0,CA,US,Stanford,https://www.linkedin.com/school/stanford-university/
1799,ManpowerGroup,7.0,WI,US,Milwaukee,https://www.linkedin.com/company/manpowergroup
1808,RBC,7.0,Ontario,CA,Toronto,https://www.linkedin.com/company/rbc
1828,NBCUniversal,7.0,NY,US,New York City,https://www.linkedin.com/company/nbcuniversal-inc-
1841,Medtronic,7.0,MN,US,Minneapolis,https://www.linkedin.com/company/medtronic
1852,Prudential Financial,7.0,NJ,US,Newark,https://www.linkedin.com/company/prudential-financial
1869,Capco Energy Solutions,5.0,TX,US,Houston,https://www.linkedin.com/company/capcoenergysolutions
1874,Marsh,7.0,NY,US,New York,https://www.linkedin.com/company/marsh
1879,Autodesk,7.0,CA,US,San Francisco,https://www.linkedin.com/company/autodesk
1906,General Dynamics Land Systems,6.0,CA,US,New York,https://www.linkedin.com/company/generaldynamicslandsystems
1908,General Dynamics Mission Systems,7.0,VA,US,Fairfax,https://www.linkedin.com/company/gdms
1970,Rabobank,7.0,Utrecht,NL,Utrecht,https://www.linkedin.com/company/rabobank
1974,TELUS,7.0,British Columbia,CA,Vancouver,https://www.linkedin.com/company/telus
2017,Qualcomm,7.0,CA,US,San Diego,https://www.linkedin.com/company/qualcomm
2018,Applied Materials,7.0,CA,US,Santa Clara,https://www.linkedin.com/company/applied-materials
2032,Spectrum Enterprise,7.0,CT,US,Stamford,https://www.linkedin.com/company/spectrumenterprise
2059,TE Connectivity,7.0,CA,CH,Schaffhausen,https://www.linkedin.com/company/te-connectivity
2078,Gartner,7.0,CT,US,Stamford,https://www.linkedin.com/company/gartner
2087,Volvo Group,7.0,CA,SE,Gteborg,https://www.linkedin.com/company/volvo-group
2105,NetApp,7.0,CA,US,San Jose,https://www.linkedin.com/company/netapp
2107,Toyota North America,7.0,TX,US,Plano,https://www.linkedin.com/company/toyota-north-america
2121,Avis Budget Group,7.0,NJ,US,Parsippany,https://www.linkedin.com/company/avis-budget-group
2137,Pearson,7.0,CA,GB,London,https://www.linkedin.com/company/pearson
2148,Infineon Technologies,7.0,CA,DE,Neubiberg Mnchen,https://www.linkedin.com/company/infineon-technologies
2152,TEKsystems,7.0,MD,US,Hanover,https://www.linkedin.com/company/teksystems
2157,Cadence Design Systems,6.0,CA,US,San Jose,https://www.linkedin.com/company/cadence-design-systems
2162,Cardinal Health,7.0,OH,US,Dublin,https://www.linkedin.com/company/cardinal-health
2192,Chevron,7.0,CA,US,San Ramon,https://www.linkedin.com/company/chevron
2206,LexisNexis,7.0,NY,US,New York City,https://www.linkedin.com/company/lexisnexis
2227,Novo Nordisk,7.0,CA,DK,Bagsvrd,https://www.linkedin.com/company/novo-nordisk
2230,Hanesbrands Inc.,7.0,NC,US,Winston-Salem,https://www.linkedin.com/company/hanesbrands-inc-
2247,Johnson Controls,7.0,Ireland,IE,Cork,https://www.linkedin.com/company/johnson-controls
2251,Victorias Secret & Co.,7.0,OH,US,Columbus,https://www.linkedin.com/company/victoria%27s-secret
2252,Bath & Body Works,7.0,OH,US,Columbus,https://www.linkedin.com/company/bath-&-body-works
2271,Starbucks,7.0,WA,US,Seattle,https://www.linkedin.com/company/starbucks
2276,Genentech,7.0,CA,US,South San Francisco,https://www.linkedin.com/company/genentech
2279,Flex,7.0,CA,SG,Singapore,https://www.linkedin.com/company/flexintl
2300,Macys,7.0,NY,US,New York,https://www.linkedin.com/company/macy
2305,Insight,7.0,AZ,US,Chandler,https://www.linkedin.com/company/insight
2307,Kelly,7.0,MI,US,Troy,https://www.linkedin.com/company/kellyservices
2311,Marriott International,7.0,MD,US,Bethesda,https://www.linkedin.com/company/marriott-international
2319,CBRE,7.0,TX,US,Dallas,https://www.linkedin.com/company/cbre
2327,Randstad,7.0,Noord-Holland,NL,Diemen,https://www.linkedin.com/company/randstad
2340,Nationwide,7.0,CA,US,New York,https://www.linkedin.com/company/nationwide
2423,Mercer,7.0,NY,US,New York,https://www.linkedin.com/company/mercer
2432,Grant Thornton LLP (US),6.0,IL,US,Chicago,https://www.linkedin.com/company/grant-thornton-llp
2445,Northwestern Mutual,6.0,WI,US,Milwaukee,https://www.linkedin.com/company/northwestern-mutual
2459,Zurich North America,7.0,IL,US,Schaumburg,https://www.linkedin.com/company/zurich-north-america
2465,Digitas North America,5.0,MA,US,Boston,https://www.linkedin.com/company/digitas-north-america
2467,The Hartford,7.0,CT,US,Hartford,https://www.linkedin.com/company/the-hartford
2474,UCLA Health,7.0,CA,US,Los Angeles,https://www.linkedin.com/company/ucla-health
2476,Childrens Hospital Los Angeles (CHLA),5.0,CA,US,Los Angeles,https://www.linkedin.com/company/childrensla
2477,UCLA,7.0,CA,US,Los Angeles,https://www.linkedin.com/school/ucla/
2516,University of Michigan,7.0,mi,US,Ann Arbor,https://www.linkedin.com/school/university-of-michigan/
2528,Ubisoft,7.0,le-de-France,FR,Saint-Mand,https://www.linkedin.com/company/ubisoft
2534,Experian,7.0,CA,US,Costa Mesa,https://www.linkedin.com/company/experian
2539,iHeartMedia,6.0,NY,US,New York,https://www.linkedin.com/company/iheartmedia
2562,Dow,7.0,MI,US,Midland,https://www.linkedin.com/company/dow-chemical
2584,University of Washington,7.0,wa,US,Seattle,https://www.linkedin.com/school/university-of-washington/
2593,Momentum Worldwide,5.0,NY,US,New York,https://www.linkedin.com/company/momentumworldwide
2609,Panasonic Automotive North America,5.0,GA,US,Peachtree City,https://www.linkedin.com/company/panasonic-automotive-systems
2612,Panasonic Avionics Corporation,6.0,CA,US,Irvine,https://www.linkedin.com/company/panasonic-avionics-corporation
2623,Columbia University Irving Medical Center,7.0,NY,US,New York,https://www.linkedin.com/company/columbiamed
2645,Liberty Global,7.0,CA,GB,London,https://www.linkedin.com/company/liberty-global
2646,Walmart,7.0,AR,US,Bentonville,https://www.linkedin.com/company/walmart
2648,University of Illinois System,7.0,IL,US,Urbana-Champaign Chicago and Springfield,https://www.linkedin.com/school/university-of-illinois-system/
2649,University of Illinois Chicago,7.0,il,US,Chicago,https://www.linkedin.com/school/thisisuic/
2650,University of Illinois Urbana-Champaign,7.0,IL,US,Champaign,https://www.linkedin.com/school/university-of-illinois-urbana-champaign/
2652,County of San Diego,7.0,CA,US,San Diego,https://www.linkedin.com/company/county-of-san-diego
2660,California Public Utilities Commission,5.0,CA,US,San Francisco,https://www.linkedin.com/company/californiapuc
2666,California Department of Justice,5.0,CA,US,Sacramento,https://www.linkedin.com/company/california-department-of-justice
2669,Valeo,7.0,le-de-France,FR,Paris,https://www.linkedin.com/company/valeo
2677,McDonalds,7.0,IL,US,Chicago,https://www.linkedin.com/company/mcdonald%27s-corporation
2678,Cargill,7.0,MN,US,Wayzata,https://www.linkedin.com/company/cargill
2690,John Hancock,7.0,MA,US,Boston,https://www.linkedin.com/company/john-hancock
2701,Liberty Mutual Insurance,7.0,MA,US,Boston,https://www.linkedin.com/company/liberty-mutual-insurance
2709,OpenText,7.0,ON,CA,Waterloo,https://www.linkedin.com/company/opentext
2722,KLA,7.0,CA,US,Milpitas,https://www.linkedin.com/company/klacorp
2723,BOMBARDIER,7.0,Qubec,CA,Montral,https://www.linkedin.com/company/bombardier
2730,RR Donnelley,7.0,IL,US,Chicago,https://www.linkedin.com/company/rr-donnelley
2734,Airbus,7.0,CA,FR,Blagnac Cedex,https://www.linkedin.com/company/airbusgroup
2743,IKEA,7.0,Zuid-Holland,NL,Delft,https://www.linkedin.com/company/ikea
2748,Colgate-Palmolive,7.0,NY,US,New York,https://www.linkedin.com/company/colgate-palmolive
2750,Egencia,5.0,WA,US,Seattle,https://www.linkedin.com/company/egencia
2751,Expedia Group,7.0,WA,US,Seattle,https://www.linkedin.com/company/expedia
2787,Federal Reserve Bank of Chicago,5.0,IL,US,Chicago,https://www.linkedin.com/company/federal-reserve-bank-of-chicago
2819,Publicis,5.0,NY,US,New York,https://www.linkedin.com/company/publicis
2842,University of California Davis,7.0,CA,US,Davis,https://www.linkedin.com/school/uc-davis/
2859,BDO USA,7.0,IL,US,Chicago,https://www.linkedin.com/company/bdo-usa
2875,MATRIX Resources,3.0,GA,US,Atlanta,https://www.linkedin.com/company/matrix-resources
2880,Quest Software,5.0,CA,US,Aliso Viejo,https://www.linkedin.com/company/quest-software
2911,Albertsons Companies,7.0,ID,US,Boise,https://www.linkedin.com/company/albertsons
2918,The Save Mart Companies,7.0,CA,US,Modesto,https://www.linkedin.com/company/the-savemart-companies
2931,Teradyne,6.0,MA,US,North Reading,https://www.linkedin.com/company/teradyne
2933,McGraw Hill,5.0,NY,US,New York,https://www.linkedin.com/company/mcgraw-hill-education
2934,S&P Global,7.0,NY,US,New York,https://www.linkedin.com/company/spglobal
2958,Texas Workforce Commission,5.0,TX,US,Austin,https://www.linkedin.com/company/txworkforce
2962,British Airways,7.0,CA,GB,Middlesex,https://www.linkedin.com/company/british-airways
2982,Saint-Gobain Performance Plastics,6.0,OH,US,Solon,https://www.linkedin.com/company/saint-gobain-performance-plastics
2985,Saint-Gobain Abrasives,7.0,MA,US,Worcester,https://www.linkedin.com/company/saint-gobain-abrasives
2988,VMware,7.0,CA,US,Palo Alto,https://www.linkedin.com/company/vmware
3015,Mastercard,7.0,NY,US,Purchase,https://www.linkedin.com/company/mastercard
3028,University of California San Francisco,7.0,CA,US,San Francisco,https://www.linkedin.com/school/ucsf/
3033,Avanade,7.0,WA,US,Seattle,https://www.linkedin.com/company/avanade
3067,Tech Mahindra,7.0,Maharashtra,IN,Pune,https://www.linkedin.com/company/tech-mahindra
3072,Broadcom,7.0,CA,US,San Jose,https://www.linkedin.com/company/broadcom
3076,Kforce Inc,5.0,Fl,US,Tampa,https://www.linkedin.com/company/kforce
3084,University of Southern California,7.0,CA,US,Los Angeles,https://www.linkedin.com/school/university-of-southern-california/
3102,BD,7.0,NJ,US,Franklin Lakes,https://www.linkedin.com/company/bd1
3117,Lionbridge,6.0,MA,US,Waltham,https://www.linkedin.com/company/lionbridge
3128,FIS,7.0,FL,US,Jacksonville,https://www.linkedin.com/company/fis
3135,Hyatt Regency,7.0,CA,US,Chicago,https://www.linkedin.com/company/hyatt-regency
3140,Freddie Mac,6.0,VA,US,McLean,https://www.linkedin.com/company/freddie-mac
3165,University of Pennsylvania,7.0,PA,US,Philadelphia,https://www.linkedin.com/school/university-of-pennsylvania/
3196,Northwestern University,6.0,IL,US,Evanston,https://www.linkedin.com/school/northwestern-university/
3240,Farmers Insurance,7.0,CA,US,Woodland Hills,https://www.linkedin.com/company/farmers-insurance
3256,Aegon,7.0,South Holland,NL,The Hague,https://www.linkedin.com/company/aegon
3260,Danfoss,7.0,CA,DK,Nordborg,https://www.linkedin.com/company/danfoss
3264,Progressive Insurance,7.0,OH,US,Mayfield Village,https://www.linkedin.com/company/progressive-insurance
3269,DHL Supply Chain,7.0,CA,DE,Bonn,https://www.linkedin.com/company/dhl-supply-chain
3304,Bechtel Corporation,7.0,VA,US,Reston,https://www.linkedin.com/company/bechtel-corporation
3334,CDW,7.0,IL,US,Vernon Hills,https://www.linkedin.com/company/cdw
3335,Textron,7.0,RI,US,Providence,https://www.linkedin.com/company/textron
3337,Bell Flight,6.0,TX,US,Fort Worth,https://www.linkedin.com/company/bell-flight
3364,Fiserv,7.0,WI,US,Brookfield,https://www.linkedin.com/company/fiserv
3384,UC San Diego Health,7.0,CA,US,San Diego,https://www.linkedin.com/company/ucsdhealth
3392,Celestica,7.0,Ontario,CA,Toronto,https://www.linkedin.com/company/celestica
3398,FICO,5.0,MT,US,Bozeman,https://www.linkedin.com/company/fico
3407,Taco Bell,7.0,CA,US,Irvine,https://www.linkedin.com/company/taco-bell
3411,Georgia-Pacific LLC,7.0,GA,US,Atlanta,https://www.linkedin.com/company/georgia-pacific-llc
3432,New York Life Insurance Company,7.0,NY,US,New York,https://www.linkedin.com/company/newyorklife
3439,Kimberly-Clark,7.0,TX,US,Irving,https://www.linkedin.com/company/kimberly-clark
3450,Analog Devices,7.0,MA,US,Wilmington,https://www.linkedin.com/company/analog-devices
3476,Michael Page,6.0,Weybridge,GB,Addlestone,https://www.linkedin.com/company/michael-page
3486,Hays,6.0,England,GB,London,https://www.linkedin.com/company/hays
3528,The Johns Hopkins University,7.0,md,US,Baltimore,https://www.linkedin.com/school/johns-hopkins-university/
3534,Continental,7.0,CA,DE,Hanover,https://www.linkedin.com/company/continental
3536,Edelman,6.0,NY,US,New York,https://www.linkedin.com/company/edelman
3538,CTG,5.0,NY,US,Amherst,https://www.linkedin.com/company/ctginc
3549,IHG Hotels & Resorts,7.0,Berkshire,GB,Windsor,https://www.linkedin.com/company/ihghotels&resorts
3556,Boston University,6.0,MA,US,Boston,https://www.linkedin.com/school/boston-university/
3557,Georgia Tech Research Institute,5.0,GA,US,Atlanta,https://www.linkedin.com/company/georgia-tech-research-institute
3558,Georgia Institute of Technology,6.0,Georgia ,US,Atlanta,https://www.linkedin.com/school/georgia-institute-of-technology/
3589,Walgreens,7.0,IL,US,Deerfield,https://www.linkedin.com/company/walgreens
3600,ConocoPhillips,7.0,TX,US,Houston,https://www.linkedin.com/company/conocophillips
3626,HCA Healthcare,7.0,TN,US,Nashville,https://www.linkedin.com/company/hca
3643,MicroStrategy,5.0,VA,US,Tysons Corner,https://www.linkedin.com/company/microstrategy
3658,Penn State Health,7.0,PA,US,Hershey,https://www.linkedin.com/company/pennstatehealth
3671,H&R Block,7.0,MO,US,Kansas City,https://www.linkedin.com/company/h&r-block
3672,CACI International Inc,7.0,VA,US,Reston,https://www.linkedin.com/company/caci-international-inc
3677,Edward Jones,7.0,MO,US,St. Louis,https://www.linkedin.com/company/edward-jones
3678,Corning Incorporated,7.0,NY,US,Corning,https://www.linkedin.com/company/corning-incorporated
3681,Fluor Corporation,7.0,TX,US,Irving,https://www.linkedin.com/company/fluor
3684,Mastech Digital,5.0,PA,US,Moon Township,https://www.linkedin.com/company/mastech
3690,Micron Technology,7.0,ID,US,Boise,https://www.linkedin.com/company/micron-technology
3695,Equifax,7.0,GA,US,Atlanta,https://www.linkedin.com/company/equifax
3724,the LEGO Group,7.0,CA,DK,Billund,https://www.linkedin.com/company/lego-group
3741,Korn Ferry,7.0,CA,US,Los Angeles,https://www.linkedin.com/company/kornferry
3743,RSM US LLP,7.0,IL,US,Chicago,https://www.linkedin.com/company/rsm-us-llp
3745,ZF Group,7.0,Baden-Wrttemberg,DE,Friedrichshafen,https://www.linkedin.com/company/zf-group
3748,adidas,7.0,Bavaria,DE,Herzogenaurach,https://www.linkedin.com/company/adidas
3758,University of North Carolina System,7.0,NC,US,Raleigh,https://www.linkedin.com/company/university-of-north-carolina
3765,GroupM,7.0,CA,US,New York,https://www.linkedin.com/company/groupmworldwide
3776,Epsilon,6.0,TX,US,Irving,https://www.linkedin.com/company/epsilon
3789,John Deere,7.0,IL,US,Moline,https://www.linkedin.com/company/john-deere
3831,Northern Trust Corporation,7.0,IL,US,Chicago,https://www.linkedin.com/company/northern-trust
3845,Swiss Re,7.0,Zurich,CH,Zurich,https://www.linkedin.com/company/swiss-re
3848,MITRE,6.0,VA,US,McLean,https://www.linkedin.com/company/mitre
3863,Grainger,7.0,IL,US,Lake Forest,https://www.linkedin.com/company/w.w.-grainger
3866,FedEx Office,7.0,TX,US,Plano,https://www.linkedin.com/company/fedex-office
3881,University of Chicago,7.0,IL,US,Chicago,https://www.linkedin.com/school/uchicago/
3888,Emory Healthcare,7.0,GA,US,Atlanta,https://www.linkedin.com/company/emory-healthcare
3889,Emory University,7.0,GA,US,Atlanta,https://www.linkedin.com/school/emory-university/
3894,ASML,7.0,CA,NL,Veldhoven,https://www.linkedin.com/company/asml
3961,Biogen,6.0,MA,US,Cambridge,https://www.linkedin.com/company/biogen-
3994,WTW,7.0,England,GB,London,https://www.linkedin.com/company/wtwcorporate
3997,Aflac,7.0,GA,US,Columbus,https://www.linkedin.com/company/aflac
4035,Brigham Young University,5.0,UT,US,Provo,https://www.linkedin.com/school/brigham-young-university/
4037,TIAA,7.0,NY,US,New York,https://www.linkedin.com/company/tiaa
4057,IQVIA,7.0,NC,US,Durham,https://www.linkedin.com/company/iqvia
4060,Cushman & Wakefield,7.0,IL,US,Chicago,https://www.linkedin.com/company/cushman-&-wakefield
4062,Faurecia,7.0,le-de-France,FR,Nanterre,https://www.linkedin.com/company/faurecia
4075,Sun Life,7.0,CA,OO,New York,https://www.linkedin.com/company/sun-life-financial
4097,American Honda Motor Company Inc.,7.0,CA,US,Torrance,https://www.linkedin.com/company/american-honda-motor-company-inc-
4099,University of Wisconsin-Madison,7.0,WI,US,Madison,https://www.linkedin.com/school/uwmadison/
4101,Michelin,7.0,Auvergne-Rhne-Alpes,FR,Clermont-Ferrand,https://www.linkedin.com/company/michelin
4122,Pottery Barn,7.0,CA,US,San Francisco,https://www.linkedin.com/company/pottery-barn
4126,SGS,7.0,Geneva,CH,Geneva,https://www.linkedin.com/company/sgs
4156,Air Products,7.0,PA,US,Trexlertown,https://www.linkedin.com/company/air-products
4167,PNC,7.0,PA,US,Pittsburgh,https://www.linkedin.com/company/pnc-bank
4207,Raymond James,7.0,FL,US,St. Petersburg,https://www.linkedin.com/company/raymond-james-financial-inc-
4220,Ohio Department of Development,3.0,OH,US,Columbus,https://www.linkedin.com/company/ohiodevelopment
4255,Paychex,7.0,NY,US,Rochester,https://www.linkedin.com/company/paychex
4256,CAE,7.0,Qubec,CA,Montral,https://www.linkedin.com/school/cae/
4257,Humana,7.0,KY,US,Louisville,https://www.linkedin.com/company/humana
4293,AMC Networks,5.0,NY,US,New York,https://www.linkedin.com/company/amc-networks
4296,DISH Network,7.0,CO,US,Englewood,https://www.linkedin.com/company/dish-network
4297,UVA Health,6.0,VA,US,Charlottesville,https://www.linkedin.com/company/uva-health
4298,University of Virginia,7.0,VA,US,Charlottesville,https://www.linkedin.com/school/university-of-virginia/
4307,Lincoln Financial Group,7.0,PA,US,Radnor,https://www.linkedin.com/company/lincoln-financial-group
4324,Herc Rentals,6.0,FL,US,Bonita Springs,https://www.linkedin.com/company/hercrentalsinc
4326,Hertz,7.0,FL,US,Estero,https://www.linkedin.com/company/hertz
4335,Skanska,7.0,CA,SE,Stockholm,https://www.linkedin.com/company/skanska
4346,FleishmanHillard,5.0,MO,US,St. Louis,https://www.linkedin.com/company/fleishmanhillard
4399,Principal Financial Group,7.0,IA,US,Des Moines,https://www.linkedin.com/company/principalfinancialgroup
4416,Primerica,5.0,GA,US,Duluth,https://www.linkedin.com/company/primerica
4419,UCI Health,6.0,CA,US,Orange,https://www.linkedin.com/company/uc-irvine-medical-center
4422,DLA Piper,6.0,England,GB,London,https://www.linkedin.com/company/dla-piper
4433,Aquent,7.0,MA,US,Boston,https://www.linkedin.com/company/aquent
4446,Aspen Technology,5.0,MA,US,Bedford,https://www.linkedin.com/company/aspen-technology
4453,Ryder System Inc.,7.0,FL,US,Miami,https://www.linkedin.com/company/ryder-system-inc
4465,Qantas,7.0,NSW,AU,Mascot,https://www.linkedin.com/company/qantas
4529,Houston Methodist,7.0,TX,US,Houston,https://www.linkedin.com/company/houston-methodist
4556,Texas A&M University,7.0,TX,US,College Station,https://www.linkedin.com/school/texas-a&m-university/
4564,Vanderbilt University Medical Center,7.0,TN,US,Nashville,https://www.linkedin.com/company/vanderbilt-university-medical-center
4622,CNH Industrial,7.0,CA,US,New York,https://www.linkedin.com/company/cnh
4647,American Family Insurance,7.0,WI,US,Madison,https://www.linkedin.com/company/american-family-insurance
4667,The North Face a VF Company,5.0,CO,US,Denver,https://www.linkedin.com/company/the-north-face
4670,VF Corporation,7.0,CO,US,Denver,https://www.linkedin.com/company/vf-corporation
4674,Exelon,7.0,IL,US,Chicago,https://www.linkedin.com/company/exelon
4721,UL Solutions,7.0,IL,US,Northbrook,https://www.linkedin.com/company/ulsolutions
4725,Mayo Clinic,7.0,MN,US,Rochester,https://www.linkedin.com/company/mayo-clinic
